label;acc_x_avg;acc_y_avg;acc_z_avg;gyro_x_avg;gyro_y_avg;gyro_z_avg;acc_x_max;acc_y_max;acc_z_max;gyro_x_max;gyro_y_max;gyro_z_max;acc_x_min;acc_y_min;acc_z_min;gyro_x_min;gyro_y_min;gyro_z_min;acc_x_stdev;acc_y_stdev;acc_z_stdev;gyro_x_stdev;gyro_y_stdev;gyro_z_stdev
1;-2.609765767;-10.8597676;-11.04312819;9.115459985;-9.646625511;20.34054731;4.113319228;-3.264938202;-7.278603648;75.15309165;35.46436652;193.6736556;4.113319228;-17.25125488;-15.62994465;-34.33832261;-117.2505111;-138.127027;4.094712127;3.155486697;1.887215798;23.33759037;32.35575901;126.668133
1;-3.071543767;-9.401604735;-10.83602164;0.908153056;5.869451809;-65.0498138;8.449059296;-3.055645809;0.471893131;70.24385474;133.2172406;43.9354628;8.449059296;-15.76546048;-24.10098713;-107.1829778;-90.69362983;-154.3774687;5.372750927;3.04870909;4.349477006;31.08240218;51.26302555;60.70747934
1;-2.603508992;-9.071789327;-10.32101775;4.538318643;12.08085284;48.92391084;11.26558051;-2.79815351;-0.572564071;70.65356612;164.0131953;191.5425254;11.26558051;-16.43019572;-24.70573699;-124.8997734;-75.92680294;-142.2629365;4.766589651;4.359132671;3.721340237;35.94469617;56.24825046;109.945399
1;-2.961164762;-11.27553385;-10.88287092;9.787682258;-1.893721467;10.00540302;5.583217742;-2.508062269;-8.227326896;73.75464494;58.78547598;200.1079842;5.583217742;-16.30759234;-13.98224563;-18.02382377;-58.41006642;-141.6079309;3.227186589;3.226326843;1.469176444;22.74361112;33.0644165;141.7936343
1;-2.360623324;-9.522635558;-10.75533408;-8.267018112;9.670444122;-51.41183599;12.66934339;-2.611398306;-8.892902825;12.251437;132.0109103;177.4976996;12.66934339;-17.69918115;-15.23528953;-67.37921434;-73.46751436;-144.0555647;5.013451092;4.331791247;1.371635502;20.19445758;46.40251981;96.05068583
1;-3.521472104;-9.084372389;-10.42374905;10.19290038;18.24920563;48.17407169;2.285944544;-2.6775864;-7.862282711;78.70119072;199.4335056;200.2771764;2.285944544;-15.71830646;-19.83638036;-35.08637626;-67.90812956;-157.9880766;3.79170671;4.462089519;2.395822397;30.88248648;71.34285066;125.3363643
1;-3.524187387;-9.693950039;-10.968285;2.189496092;-9.510732497;-31.64038366;19.57426861;-2.399454241;-0.028256777;65.24715596;110.1140337;171.1639267;19.57426861;-16.0616938;-23.39998557;-119.938884;-121.8433273;-141.8857527;7.06171707;3.670289237;3.485584833;35.01013909;53.23388407;105.590838
1;-1.794333142;-10.11505087;-10.68507767;-0.269534451;8.439641284;1.587071842;16.53368407;-2.384832011;-4.840375456;22.4554912;188.590535;179.8576251;16.53368407;-17.59259504;-18.88790936;-82.57340418;-111.8178807;-153.2089574;6.355778405;4.557909173;2.393124065;22.53693406;70.30250664;120.6179326
1;-2.471689239;-10.44805134;-10.45006488;8.67445176;-6.801763518;42.78704966;2.924552297;-1.052089411;-7.707731437;45.39987709;70.18040298;196.3892849;2.924552297;-18.4223207;-15.22331883;-47.70910805;-111.8539932;-152.9470199;3.923851741;4.999951147;1.832979684;21.66954148;44.62926511;131.0605059
1;-3.853050752;-8.95506574;-10.96050165;2.844579875;11.50408714;-74.26516139;16.64430609;-2.184884742;3.328232725;68.5133867;103.35065;82.19168901;16.64430609;-16.93986828;-25.24838404;-143.1825662;-92.68142156;-145.1767906;6.387802234;4.075897184;4.599344107;40.62701263;48.43617513;63.49749042
1;-2.243805093;-9.872780197;-10.85729269;-0.987201477;8.566585419;47.71229104;16.6854187;-3.007370271;1.664703481;54.58307869;208.0792243;204.0192648;16.6854187;-16.92992196;-26.46342166;-142.9111846;-129.5516493;-168.453098;6.711747992;4.514560568;4.193427737;36.69137008;73.94974355;126.4925822
1;-3.041065402;-11.07015362;-10.42581534;9.572607718;-10.36935419;28.91565935;3.922066717;-2.36880293;-7.232657921;82.87829593;54.99464593;195.2901179;3.922066717;-16.2654914;-13.83101361;-37.45360458;-70.07341368;-137.6823445;3.494293249;3.441826993;1.69161491;28.57119427;35.49345383;132.759379
1;-2.414772119;-9.000941315;-11.03775894;-4.425111268;17.57114207;-83.45944372;15.80159525;-2.152801273;4.026948062;61.558276;152.0228084;56.25182301;15.80159525;-16.29824803;-25.26512767;-133.9731128;-144.6612269;-171.8073047;6.502219852;3.370181011;4.784534085;35.86671789;64.59532299;56.58318615
1;-2.558882879;-9.753114466;-10.83424797;5.725675034;0.870052404;55.91667407;16.27585009;-3.603424617;0.907649199;80.1621079;142.2953167;224.8047554;16.27585009;-17.93061055;-27.73410514;-122.3813791;-133.7369799;-158.698474;7.102580347;4.337997183;4.981402765;39.87014918;69.41657215;123.1181119
1;-3.187474613;-11.24599489;-11.27101295;8.449914869;-9.488383197;16.20053821;3.674977354;-4.14555416;-7.808755294;78.65373842;76.755449;210.4236767;3.674977354;-17.62069043;-16.25823469;-37.61551203;-115.7440671;-128.4507454;4.583138602;3.261268462;2.134376739;28.33965885;45.19559121;137.2604999
1;-1.458013775;-9.411728451;-10.86630143;-6.02155003;9.13739852;-69.17935001;15.02231933;-3.813885155;0.86978923;95.61879379;129.5293951;115.7654577;15.02231933;-16.64807447;-27.59557133;-130.2027738;-127.8487885;-164.5031627;6.435502031;2.953053342;4.854484867;36.95039275;59.70422551;69.09124885
