=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.12 18:16:00 =~=~=~=~=~=~=~=~=~=~=~=
0:0:1:241;-0.1795;-9.9872;0.0734;-1.3880;-5.3314;-13.1690;2;
0:0:1:251;-0.0727;-9.9361;0.1238;-0.7833;-4.6066;-13.5272;2;
0:0:1:261;-0.0916;-9.8860;0.0787;-0.1579;-3.6801;-13.6284;2;
0:0:1:271;-0.1769;-9.8147;-0.0186;0.2664;-2.9726;-13.4755;2;
0:0:1:281;-0.2482;-9.7404;-0.0726;0.3387;-2.8209;-13.3332;2;
0:0:1:291;-0.2427;-9.7295;-0.0293;0.1645;-3.2128;-13.1678;2;
0:0:1:301;-0.1050;-9.7649;0.0601;-0.0074;-3.6933;-12.8079;2;
0:0:1:311;0.1639;-9.7749;0.1171;-0.0967;-3.7803;-12.2948;2;
0:0:1:321;0.4246;-9.7743;0.1399;-0.1397;-3.3986;-11.7110;2;
0:0:1:331;0.5119;-9.8206;0.1761;-0.0674;-2.7460;-11.0332;2;
0:0:1:341;0.4368;-9.8981;0.2139;0.1440;-2.0915;-10.3313;2;
0:0:1:351;0.3512;-9.9462;0.2010;0.3609;-1.5388;-9.7100;2;
0:0:1:361;0.3606;-9.9507;0.1884;0.5559;-0.9221;-9.0872;2;
0:0:1:371;0.4441;-9.9468;0.2401;0.8236;-0.2344;-8.3577;2;
0:0:1:381;0.5329;-9.9395;0.2731;1.0720;0.3095;-7.5671;2;
0:0:1:391;0.6015;-9.9069;0.2109;1.1074;0.7081;-6.8435;2;
0:0:1:401;0.6419;-9.8667;0.1298;0.9584;1.2197;-6.2579;2;
0:0:1:411;0.6205;-9.8632;0.1436;0.7948;2.0590;-5.7639;2;
0:0:1:421;0.5327;-9.9183;0.2451;0.7922;3.1292;-5.2940;2;
0:0:1:431;0.4115;-9.9899;0.3432;1.0770;4.1062;-4.7529;2;
0:0:1:441;0.2785;-9.9974;0.3848;1.4213;4.6901;-4.0183;2;
0:0:1:451;0.1771;-9.9230;0.3643;1.4456;4.6858;-3.1869;2;
0:0:1:461;0.1736;-9.8254;0.3084;1.1649;4.1190;-2.5727;2;
0:0:1:471;0.2599;-9.7649;0.2525;0.8557;3.3557;-2.3215;2;
0:0:1:481;0.3359;-9.7751;0.2249;0.7292;2.8516;-2.2293;2;
0:0:1:491;0.3406;-9.8454;0.2323;0.8265;2.7650;-1.9557;2;
0:0:1:501;0.3144;-9.9113;0.2268;1.0314;3.0170;-1.4013;2;
0:0:1:511;0.2905;-9.9342;0.1735;1.2219;3.5406;-0.9237;2;
0:0:1:521;0.2442;-9.9403;0.1157;1.3622;4.2116;-0.9237;2;
0:0:1:531;0.1600;-9.9629;0.0975;1.5067;4.8133;-1.2714;2;
0:0:1:541;0.0605;-9.9959;0.0982;1.7102;5.2967;-1.5821;2;
0:0:1:551;-0.0351;-10.0022;0.1004;1.9460;5.6801;-1.8269;2;
0:0:1:561;-0.1369;-9.9689;0.1181;2.1684;5.6923;-2.1515;2;
0:0:1:571;-0.2427;-9.9295;0.1378;2.3667;5.1210;-2.4577;2;
0:0:1:581;-0.2977;-9.9125;0.1458;2.5435;4.2031;-2.6933;2;
0:0:1:591;-0.2614;-9.9020;0.1483;2.6858;3.3462;-3.0508;2;
0:0:1:601;-0.1944;-9.8795;0.1187;2.7481;2.8653;-3.6098;2;
0:0:1:611;-0.1965;-9.8629;0.0630;2.7250;2.7199;-4.1965;2;
0:0:1:621;-0.2686;-9.8638;0.0560;2.7204;2.5049;-4.5707;2;
0:0:1:631;-0.2998;-9.8678;0.1057;2.7792;2.0163;-4.7151;2;
0:0:1:641;-0.2104;-9.8803;0.1469;2.8002;1.4844;-4.9459;2;
0:0:1:651;-0.0695;-9.9168;0.1731;2.7452;1.2435;-5.5266;2;
0:0:1:661;-0.0024;-9.9420;0.2292;2.7154;1.3495;-6.3051;2;
0:0:1:671;-0.0346;-9.9070;0.3046;2.8053;1.4628;-6.9271;2;
0:0:1:681;-0.0997;-9.8390;0.3473;2.9900;1.1946;-7.2357;2;
0:0:1:691;-0.1242;-9.7973;0.3380;3.0977;0.4836;-7.3366;2;
0:0:1:701;-0.0707;-9.7870;0.2800;2.9846;-0.4692;-7.4291;2;
0:0:1:711;0.0577;-9.7877;0.2179;2.7746;-1.3060;-7.6558;2;
0:0:1:721;0.2281;-9.8000;0.2110;2.6770;-1.5444;-8.0256;2;
0:0:1:731;0.3733;-9.8202;0.2415;2.7210;-0.9736;-8.4345;2;
0:0:1:741;0.4160;-9.8170;0.2729;2.8163;0.0171;-8.7333;2;
0:0:1:751;0.3486;-9.7842;0.3098;2.8307;0.7349;-8.8173;2;
0:0:1:761;0.2589;-9.7749;0.3505;2.6960;0.7980;-8.6575;2;
0:0:1:771;0.2620;-9.8352;0.3701;2.5679;0.4746;-8.3014;2;
0:0:1:781;0.4110;-9.9354;0.3663;2.6433;0.3469;-7.9515;2;
0:0:1:791;0.6358;-9.9868;0.3660;2.8206;0.7290;-7.7733;2;
0:0:1:801;0.7972;-9.9371;0.3772;2.8613;1.5869;-7.6627;2;
0:0:1:811;0.8221;-9.8449;0.3904;2.7406;2.7064;-7.4693;2;
0:0:1:821;0.7388;-9.8132;0.3988;2.5840;3.7012;-7.1957;2;
0:0:1:831;0.6122;-9.8619;0.3944;2.5137;4.1012;-6.8965;2;
0:0:1:841;0.4862;-9.9199;0.3732;2.5805;3.6897;-6.5576;2;
0:0:1:851;0.3886;-9.9244;0.3471;2.6670;2.7618;-6.1118;2;
0:0:1:861;0.3677;-9.8897;0.3301;2.5946;1.9064;-5.5985;2;
0:0:1:871;0.4480;-9.8605;0.3334;2.3936;1.5372;-5.2169;2;
0:0:1:881;0.5613;-9.8504;0.3825;2.2484;1.6823;-5.1280;2;
0:0:1:891;0.6049;-9.8550;0.4670;2.2017;2.1143;-5.2072;2;
0:0:1:901;0.5571;-9.8633;0.5250;2.1539;2.5795;-5.1696;2;
0:0:1:911;0.4917;-9.8534;0.5211;2.0401;2.9206;-5.0208;2;
0:0:1:921;0.4750;-9.8120;0.4916;1.8761;3.0855;-5.0244;2;
0:0:1:931;0.4928;-9.7697;0.4872;1.6974;3.1397;-5.2360;2;
0:0:1:941;0.5013;-9.7856;0.4849;1.5608;3.2485;-5.4296;2;
0:0:1:951;0.4930;-9.8762;0.4538;1.6037;3.5113;-5.3604;2;
0:0:1:961;0.4894;-9.9816;0.4241;1.8776;3.8052;-4.9710;2;
0:0:1:971;0.5189;-10.0229;0.3984;2.1919;3.9468;-4.4479;2;
0:0:1:981;0.6184;-9.9976;0.3565;2.3520;4.0141;-4.0535;2;
0:0:1:991;0.7952;-9.9695;0.3374;2.4009;4.3061;-3.8622;2;
0:0:2:1;0.9672;-9.9631;0.3662;2.5072;5.0123;-3.7323;2;
0:0:2:11;1.0198;-9.9436;0.3951;2.7434;6.0181;-3.5021;2;
0:0:2:21;0.9480;-9.8931;0.3934;2.9821;6.9279;-3.0960;2;
0:0:2:31;0.8481;-9.8403;0.3804;3.0578;7.3348;-2.5256;2;
0:0:2:41;0.7868;-9.8273;0.3717;3.0472;7.1342;-1.8929;2;
0:0:2:51;0.7761;-9.8624;0.3657;3.1174;6.5400;-1.2927;2;
0:0:2:61;0.8190;-9.9090;0.3676;3.2509;5.9465;-0.7689;2;
0:0:2:71;0.8818;-9.9258;0.3914;3.4030;5.7546;-0.4178;2;
0:0:2:81;0.8807;-9.8966;0.4321;3.5723;5.9916;-0.2595;2;
0:0:2:91;0.7704;-9.8429;0.4615;3.6571;6.1458;-0.1061;2;
0:0:2:101;0.6013;-9.8174;0.4723;3.5889;5.7150;0.1429;2;
0:0:2:111;0.4687;-9.8388;0.4734;3.4467;4.7948;0.3813;2;
0:0:2:121;0.4177;-9.8653;0.4607;3.3169;3.8539;0.5278;2;
0:0:2:131;0.4038;-9.8620;0.4484;3.2424;3.1167;0.5319;2;
0:0:2:141;0.3831;-9.8406;0.4490;3.2432;2.5337;0.3174;2;
0:0:2:151;0.3645;-9.8336;0.4345;3.2813;2.1695;-0.1143;2;
0:0:2:161;0.3483;-9.8441;0.3995;3.3078;2.1817;-0.6578;2;
0:0:2:171;0.3265;-9.8331;0.3901;3.3251;2.5397;-1.2332;2;
0:0:2:181;0.3230;-9.7964;0.4286;3.3321;3.1809;-1.8794;2;
0:0:2:191;0.3715;-9.7833;0.4812;3.3032;4.2611;-2.6795;2;
0:0:2:201;0.4398;-9.7852;0.5093;3.2876;5.7400;-3.6984;2;
0:0:2:211;0.4136;-9.7305;0.5179;3.3784;7.0013;-4.8609;2;
0:0:2:221;0.2294;-9.6453;0.5408;3.5140;7.3108;-5.8872;2;
0:0:2:231;-0.0302;-9.6511;0.5701;3.5380;6.5548;-6.5866;2;
0:0:2:241;-0.2013;-9.7732;0.5619;3.3930;5.3519;-7.1177;2;
0:0:2:251;-0.1591;-9.9067;0.5335;3.1323;4.5516;-7.8684;2;
0:0:2:261;0.0421;-9.9564;0.5404;2.9436;4.7681;-9.1279;2;
0:0:2:271;0.1700;-9.9076;0.5800;2.9786;5.9061;-10.8452;2;
0:0:2:281;0.0745;-9.8117;0.6323;3.0592;6.9996;-12.5960;2;
0:0:2:291;-0.0959;-9.7649;0.7044;2.9344;6.9480;-13.7518;2;
0:0:2:301;-0.0791;-9.8388;0.7463;2.7251;5.2755;-13.9336;2;
0:0:2:311;0.1408;-9.9833;0.6908;2.7306;2.1221;-13.3923;2;
0:0:2:321;0.3970;-10.0431;0.5782;2.9294;-2.0430;-12.6080;2;
0:0:2:331;0.6937;-9.9417;0.4703;2.9654;-6.2047;-11.7110;2;
0:0:2:341;1.1682;-9.7930;0.3991;2.6288;-8.5047;-10.7248;2;
0:0:2:351;1.7430;-9.7392;0.4356;2.1974;-7.3381;-9.8807;2;
0:0:2:361;2.0909;-9.7814;0.6010;2.0788;-3.1730;-9.3648;2;
0:0:2:371;1.9953;-9.8418;0.7990;2.1855;1.5187;-9.0306;2;
0:0:2:381;1.5931;-9.8862;0.9281;2.1554;4.4128;-8.6017;2;
0:0:2:391;1.1751;-9.9131;0.9565;1.9766;5.0022;-8.2193;2;
0:0:2:401;0.8742;-9.8873;0.9275;1.8469;4.2233;-8.3232;2;
0:0:2:411;0.6393;-9.7784;0.9331;1.7075;3.0232;-8.8963;2;
0:0:2:421;0.3710;-9.6405;1.0005;1.3467;1.4227;-9.4882;2;
0:0:2:431;0.0315;-9.5786;1.0377;0.8214;-1.1988;-10.0707;2;
0:0:2:441;-0.2861;-9.6469;0.9686;0.3813;-4.6962;-11.2891;2;
0:0:2:451;-0.4214;-9.8124;0.8448;0.1179;-7.3465;-13.7219;2;
0:0:2:461;-0.3182;-9.9967;0.7674;-0.0856;-7.1846;-17.2398;2;
0:0:2:471;-0.1468;-10.1088;0.8002;-0.4552;-3.9799;-21.2790;2;
0:0:2:481;-0.2546;-10.0655;0.9826;-1.1571;0.0772;-25.3803;2;
0:0:2:491;-0.8292;-9.8823;1.2745;-2.1970;1.1097;-29.1962;2;
0:0:2:501;-1.6007;-9.7509;1.5344;-3.5403;-4.1228;-32.5826;2;
0:0:2:511;-2.0710;-9.9136;1.6492;-4.9755;-15.5030;-35.7248;2;
0:0:2:521;-1.9818;-10.3680;1.5885;-5.9878;-29.5403;-38.7197;2;
0:0:2:531;-1.4587;-10.7753;1.3673;-6.3041;-42.4826;-41.3878;2;
0:0:2:541;-0.7989;-10.8234;1.0724;-6.0292;-52.9473;-43.1774;2;
0:0:2:551;-0.0725;-10.5974;0.8589;-5.1593;-61.5615;-43.1527;2;
0:0:2:561;0.9181;-10.4759;0.7711;-3.3711;-69.2726;-41.2251;2;
0:0:2:571;1.9050;-10.7565;0.8716;0.9812;-75.7621;-38.7465;2;
0:0:2:581;2.0571;-11.2255;1.4564;10.2400;-81.7936;-36.5242;2;
0:0:2:591;1.2972;-11.0877;2.3614;22.3243;-94.1838;-33.1626;2;
0:0:2:601;0.7151;-10.0042;2.7456;30.5741;-118.9769;-26.3568;2;
0:0:2:611;1.2328;-8.8618;2.2404;32.7813;-148.9819;-15.6120;2;
0:0:2:621;2.7346;-8.5795;1.3435;33.9288;-168.6481;-3.3836;2;
0:0:2:631;4.4585;-8.9363;0.6418;38.1064;-169.6384;7.1384;2;
0:0:2:641;5.6211;-9.1711;0.3300;44.1140;-155.3955;15.5613;2;
0:0:2:651;5.7198;-8.9573;0.2606;48.8790;-134.4101;24.2710;2;
0:0:2:661;4.7621;-8.5734;0.1760;50.5144;-114.3624;34.4607;2;
0:0:2:671;3.4629;-8.4611;-0.0876;48.5307;-99.4314;44.0259;2;
0:0:2:681;2.7930;-8.7176;-0.4790;43.7842;-88.3034;50.2744;2;
