=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.12 18:09:52 =~=~=~=~=~=~=~=~=~=~=~=
0:0:0:581;-1.1940;-9.3593;1.1803;-17.5966;-27.1059;-10.3995;2;
0:0:0:591;-1.2037;-9.4771;1.2408;-18.3827;-27.2961;-10.2839;2;
0:0:0:601;-1.3510;-9.6550;1.3347;-19.3696;-27.7401;-9.9686;2;
0:0:0:611;-1.2665;-9.7958;1.3403;-20.1810;-28.1754;-9.7834;2;
0:0:0:621;-0.8793;-9.7904;1.2822;-20.5752;-27.8304;-9.8692;2;
0:0:0:631;-0.5213;-9.6510;1.2267;-20.8694;-26.3686;-9.8557;2;
0:0:0:641;-0.4186;-9.5391;1.1587;-21.4527;-24.0086;-9.5922;2;
0:0:0:651;-0.5028;-9.5970;1.0815;-22.2004;-21.2565;-9.2927;2;
0:0:0:661;-0.6308;-9.7622;1.0156;-22.7304;-18.8092;-8.9866;2;
0:0:0:671;-0.7112;-9.8714;0.9056;-22.9103;-17.2468;-8.6671;2;
0:0:0:681;-0.7391;-9.8825;0.7376;-22.7785;-16.3785;-8.5454;2;
0:0:0:691;-0.7544;-9.8589;0.5954;-22.3841;-15.4960;-8.6302;2;
0:0:0:701;-0.7690;-9.8383;0.5226;-22.0251;-14.2120;-8.6449;2;
0:0:0:711;-0.8081;-9.8318;0.4867;-21.9949;-12.6645;-8.5731;2;
0:0:0:721;-0.9358;-9.8620;0.4663;-22.0195;-11.4555;-8.5664;2;
0:0:0:731;-1.1269;-9.9054;0.4420;-21.7223;-11.1500;-8.5785;2;
0:0:0:741;-1.2372;-9.8930;0.3331;-21.2875;-11.7260;-8.6084;2;
0:0:0:751;-1.1623;-9.8272;0.1078;-21.0174;-12.7781;-8.6743;2;
0:0:0:761;-0.8947;-9.7734;-0.1298;-20.8175;-13.6262;-8.5801;2;
0:0:0:771;-0.4868;-9.7698;-0.3009;-20.4472;-13.6125;-8.1476;2;
0:0:0:781;-0.0933;-9.8577;-0.4245;-19.8633;-12.6474;-7.4315;2;
0:0:0:791;0.0986;-10.0535;-0.4903;-19.1673;-11.0998;-6.6041;2;
0:0:0:801;0.0889;-10.2124;-0.4513;-18.5683;-9.5945;-5.7229;2;
0:0:0:811;0.0008;-10.1608;-0.2717;-18.2847;-8.8487;-4.6791;2;
0:0:0:821;-0.1900;-10.0013;0.0083;-18.0006;-9.4038;-3.4269;2;
0:0:0:831;-0.5029;-9.9501;0.2097;-17.1854;-11.2973;-2.1157;2;
0:0:0:841;-0.6543;-9.9814;0.1940;-16.1042;-13.8019;-0.8550;2;
0:0:0:851;-0.3651;-9.9833;0.0061;-15.4922;-15.4940;0.3453;2;
0:0:0:861;0.1745;-9.9704;-0.1901;-15.4889;-14.8214;1.3699;2;
0:0:0:871;0.5109;-9.9345;-0.2419;-15.6046;-11.6462;2.1336;2;
0:0:0:881;0.3791;-9.8391;-0.1563;-15.4262;-8.0413;2.7574;2;
0:0:0:891;-0.1507;-9.7847;-0.0766;-14.8621;-6.3339;3.3404;2;
0:0:0:901;-0.6928;-9.8424;-0.1379;-14.0872;-6.7625;3.8298;2;
0:0:0:911;-0.8409;-9.9141;-0.3353;-13.4151;-7.7407;4.1151;2;
0:0:0:921;-0.6246;-9.9492;-0.5117;-12.9056;-7.6374;3.9663;2;
0:0:0:931;-0.4606;-9.9627;-0.5305;-12.3896;-5.5873;3.1709;2;
0:0:0:941;-0.6310;-9.9102;-0.3885;-11.8807;-1.6596;1.8805;2;
0:0:0:951;-1.0818;-9.7821;-0.1795;-11.6000;2.5961;0.5829;2;
0:0:0:961;-1.6919;-9.6619;-0.0417;-11.5845;4.6545;-0.4157;2;
0:0:0:971;-2.3391;-9.6285;-0.0709;-11.5810;2.9253;-1.4499;2;
0:0:0:981;-2.7399;-9.6905;-0.2502;-11.4419;-1.8633;-3.0541;2;
0:0:0:991;-2.6041;-9.7906;-0.4893;-11.2193;-6.9531;-5.1553;2;
0:0:1:1;-2.0003;-9.8202;-0.6913;-10.9628;-9.2966;-7.2164;2;
0:0:1:11;-1.3638;-9.7169;-0.7903;-10.8165;-7.7882;-8.8916;2;
0:0:1:21;-1.0511;-9.5881;-0.7740;-11.0038;-4.3246;-10.1108;2;
0:0:1:31;-1.0241;-9.6117;-0.6760;-11.4163;-2.1024;-10.8301;2;
0:0:1:41;-1.0178;-9.8158;-0.5830;-11.5071;-2.7854;-10.9954;2;
0:0:1:51;-0.8902;-10.0390;-0.5905;-10.8304;-5.6068;-10.6604;2;
0:0:1:61;-0.7088;-10.0888;-0.6958;-9.6471;-8.5670;-10.0317;2;
0:0:1:71;-0.5452;-9.9448;-0.8295;-8.7867;-10.0807;-9.4193;2;
0:0:1:81;-0.4175;-9.7909;-0.8946;-8.6941;-9.5157;-9.0534;2;
0:0:1:91;-0.3790;-9.7779;-0.7833;-8.9805;-7.3743;-8.7839;2;
0:0:1:101;-0.4731;-9.8374;-0.5333;-9.1695;-5.4976;-8.2593;2;
0:0:1:111;-0.6462;-9.8399;-0.3401;-9.2880;-5.6935;-7.5908;2;
0:0:1:121;-0.7847;-9.8298;-0.3357;-9.5064;-8.0555;-7.3087;2;
0:0:1:131;-0.8460;-9.9441;-0.4554;-9.6488;-10.9952;-7.5127;2;
0:0:1:141;-0.8353;-10.1422;-0.5940;-9.3853;-12.6753;-7.7569;2;
0:0:1:151;-0.7337;-10.2176;-0.7565;-8.7176;-12.3847;-7.8786;2;
0:0:1:161;-0.6143;-10.0779;-0.9298;-7.9415;-10.6599;-8.2470;2;
0:0:1:171;-0.6198;-9.8527;-1.0351;-7.2819;-8.4721;-9.0628;2;
0:0:1:181;-0.7424;-9.7696;-1.0411;-6.6856;-6.4674;-10.0019;2;
0:0:1:191;-0.8567;-9.9124;-0.9809;-6.0043;-5.0213;-10.7350;2;
0:0:1:201;-0.9026;-10.0957;-0.9057;-5.3110;-4.4744;-11.2998;2;
0:0:1:211;-0.8504;-10.1073;-0.8396;-4.7751;-4.7024;-11.8403;2;
0:0:1:221;-0.6595;-9.9544;-0.7539;-4.4716;-4.9924;-12.3524;2;
0:0:1:231;-0.3955;-9.7746;-0.6240;-4.3466;-4.8988;-12.6775;2;
0:0:1:241;-0.2083;-9.6483;-0.5161;-4.1587;-4.7580;-12.5998;2;
0:0:1:251;-0.1497;-9.5708;-0.5484;-3.7895;-5.0272;-12.1037;2;
0:0:1:261;-0.1328;-9.5714;-0.7472;-3.4606;-5.7588;-11.4262;2;
0:0:1:271;-0.0462;-9.7162;-0.9975;-3.2821;-6.6733;-10.8113;2;
0:0:1:281;0.1703;-9.9450;-1.1760;-2.9962;-7.0236;-10.3698;2;
0:0:1:291;0.4595;-10.0844;-1.2422;-2.3283;-5.8840;-9.9256;2;
0:0:1:301;0.6263;-10.0701;-1.2015;-1.2998;-3.2871;-9.1769;2;
0:0:1:311;0.5168;-10.0044;-1.0962;-0.2316;-0.4821;-8.2019;2;
0:0:1:321;0.2041;-9.9813;-0.9719;0.4760;1.2700;-7.3898;2;
0:0:1:331;-0.1021;-9.9758;-0.8394;0.7400;1.5708;-6.9428;2;
0:0:1:341;-0.2973;-9.9213;-0.7175;0.8752;0.7120;-6.7753;2;
0:0:1:351;-0.4378;-9.8461;-0.6412;1.0998;-0.6979;-6.8064;2;
0:0:1:361;-0.5612;-9.8638;-0.6299;1.3497;-1.9133;-7.0323;2;
0:0:1:371;-0.6164;-9.9746;-0.6859;1.6280;-2.3467;-7.3974;2;
0:0:1:381;-0.6126;-10.0337;-0.7789;1.9440;-2.0673;-7.8605;2;
0:0:1:391;-0.6208;-9.9957;-0.8389;2.1435;-1.7360;-8.4439;2;
0:0:1:401;-0.6582;-9.9578;-0.8144;2.2357;-1.7742;-9.0962;2;
0:0:1:411;-0.7005;-9.9372;-0.7177;2.4061;-2.0632;-9.7039;2;
0:0:1:421;-0.7034;-9.8611;-0.6277;2.6317;-2.4750;-10.2216;2;
0:0:1:431;-0.6401;-9.7696;-0.6359;2.7224;-3.0743;-10.6527;2;
0:0:1:441;-0.5356;-9.7714;-0.7310;2.6274;-3.8600;-10.9702;2;
0:0:1:451;-0.3960;-9.8346;-0.7974;2.4659;-4.6735;-11.1045;2;
0:0:1:461;-0.2097;-9.8467;-0.7852;2.3636;-5.3914;-11.0618;2;
0:0:1:471;-0.0445;-9.8015;-0.7659;2.3930;-6.0936;-10.9277;2;
0:0:1:481;-0.0064;-9.7785;-0.7775;2.5537;-6.9127;-10.7586;2;
0:0:1:491;-0.0970;-9.8041;-0.7768;2.7758;-7.8653;-10.5767;2;
0:0:1:501;-0.2072;-9.8195;-0.7728;2.9883;-8.9410;-10.3490;2;
0:0:1:511;-0.2420;-9.7912;-0.8141;3.1120;-10.0786;-10.0516;2;
0:0:1:521;-0.1778;-9.7670;-0.8521;3.1018;-11.0692;-9.7898;2;
0:0:1:531;-0.0374;-9.7892;-0.8208;3.0226;-11.7376;-9.6670;2;
0:0:1:541;0.1285;-9.8550;-0.7739;2.9746;-12.0164;-9.6267;2;
0:0:1:551;0.2845;-9.9605;-0.7499;3.0670;-11.7450;-9.6149;2;
0:0:1:561;0.4306;-10.0830;-0.6782;3.4158;-10.7263;-9.6167;2;
0:0:1:571;0.5331;-10.1388;-0.5633;3.9757;-9.1718;-9.4971;2;
0:0:1:581;0.5219;-10.0719;-0.5056;4.4502;-7.8421;-9.1423;2;
0:0:1:591;0.4189;-9.9608;-0.5323;4.6279;-7.3285;-8.6451;2;
0:0:1:601;0.3456;-9.9235;-0.5887;4.6837;-7.4166;-8.1882;2;
0:0:1:611;0.3671;-9.9630;-0.6124;4.8406;-7.4469;-7.8374;2;
