4.32;-12.33;-0.9;-62.34;-1.46;-127;31.12;16.77;7.56;24.13;108.61;-34.67;-11.25;-28.02;-22.72;-156.66;-222.07;-217.27;11.07;9.95;6.83;40.45;84.47;48.93
9.42;-7.08;-2.97;52.56;5.49;116.91;15.4;3.55;11.42;158.91;180.4;409.63;2.43;-34.91;-8.16;-218.82;-135.76;-352.25;3.15;9.8;4.67;102.33;106.27;230.62
4.19;-12.01;-1.03;-56.65;-27.69;-128.04;25.49;19.25;6.37;27.75;72.61;-40.35;-15.2;-27.71;-20.28;-161.61;-204.24;-193.68;10.89;10.97;6.81;43.36;82.76;57.74
9.23;-5.44;-3.02;39.07;26.95;129.91;16.9;6.15;17.58;152.71;185.5;428.31;0.53;-32.26;-8.27;-209.81;-244.17;-301.83;3.99;9.25;5.33;95.52;122.16;238.09
3.87;-11.71;-1.3;-54.79;-15.97;-125.75;26.75;25.35;5.36;39.28;101.93;-30.67;-15.1;-29.57;-22.32;-182.88;-159.46;-215.66;11.81;12.39;7.52;48.45;90.88;50.77
8.88;-6.1;-2.93;31.6;13.14;97.61;16.25;6.14;20.05;156.46;190.94;439.47;-0.71;-33.24;-13.53;-208.86;-263.58;-278.07;3.95;9.07;6.07;97.02;125.16;237.12
4.74;-13.19;-1.13;-63.09;-15.66;-136.14;22.68;25.09;6.72;26.12;77.96;-4.65;-13.75;-32.45;-19.93;-164.74;-143.19;-239.58;10.31;12.62;6.48;44.02;71.71;58.25
9.45;-3.95;-3.51;63.89;29.85;166.13;16.92;6.32;14.35;175.32;173.26;424.89;3.36;-36.18;-9.52;-203.76;-161.95;-284.67;3.54;10.38;5.02;106.61;103.5;227.65
3.33;-11.84;-0.68;-69.04;6.71;-138.28;21.86;17.61;6.57;11.7;76.97;-54.46;-11.34;-31.44;-17.86;-145.1;-157.44;-233.7;10.68;11.23;7.03;41.83;75.04;60.12
8.77;-7.28;-3.11;45.66;-1.31;106.92;15.37;2.76;15.24;180.28;223.18;428.23;-3.85;-34.28;-8.53;-195.98;-304.17;-297.13;5.08;9.89;5.7;103.6;145.18;246.97
3.77;-12.47;-1.28;-63.54;-22.88;-145.8;28.39;15.94;9.11;12.58;62.24;-24.96;-14.91;-26.31;-19.44;-142.22;-179.95;-266.32;11.77;9.58;6.72;36.88;91.55;67.91
10.52;-5;-3.35;50.72;43.22;124.89;23.38;5.87;13.38;169.63;184.3;482.79;2.67;-34.97;-11.3;-269.38;-213.71;-336.97;4.42;10.65;5.11;115.14;125.15;259.89
1.86;-11.79;-0.55;-48.01;-34.35;-142.09;29.13;21.37;9.32;24.1;111.96;-37.36;-17.48;-36.44;-23.65;-166.37;-230.81;-278.67;11.83;12.08;7.75;56.67;112.06;78.13
9.74;-7.45;-3.62;38.45;31.33;135.86;24.15;4.11;9.83;162.04;202;472.26;-1.01;-36.58;-12.06;-231.51;-331.87;-400.29;5.06;10.32;4.26;98.64;152.46;271.18
3.87;-10.63;-1.5;-47.5;-21.72;-135.59;26.6;23.77;5.83;16.14;64.54;-39.26;-16.33;-33.77;-20.8;-182.63;-218.92;-256.91;12.35;12.94;6.86;52.96;99.98;81.98
9.4;-7.31;-2.89;36.6;30.99;117.68;16.06;1.42;14.56;166.14;239.11;451.08;0.52;-31.08;-10.06;-146.52;-382.78;-422.97;4.21;9.23;4.93;96.17;164.91;264.52
4.08;-11.34;-1.87;-46.6;-18.19;-132.23;38.11;22.19;3.71;45.42;210.58;-52.57;-17.1;-32.22;-21.32;-181.76;-327.42;-222.82;14.02;11.36;6.58;48.88;140.24;72.78
9.89;-7;-2.01;36.89;36.12;133.16;18.25;5.28;25.8;152.43;228.84;418.08;0.21;-37.07;-13.21;-213.12;-289.07;-409.4;4.89;10.46;6.76;95.64;144.57;244.48
3.62;-10.09;-1.66;-41.36;-32.31;-148.09;29.64;28.33;8;53.58;140.26;-53.94;-14.63;-35.37;-24.56;-180.86;-197.79;-253.25;12.07;13.45;7.69;57.21;107.39;59.21
10.05;-5.67;-2.89;23.44;31.69;112.56;15.56;4.76;17.15;150.1;168.25;445.38;1.49;-30.98;-13.57;-195.35;-292.9;-355.93;3.85;9.49;6.2;95.77;139.92;258.4
4.79;-12.35;-1.11;-27.36;-24.92;-131.53;38.74;20.44;5.68;38.16;227.84;-58.06;-20.61;-33.99;-21.58;-176.44;-303.41;-211.52;15.14;11.55;7.35;48.87;146.78;57.36
10.89;-5.27;-4.88;46.85;10.75;134.78;18.53;5.59;5.89;159.13;153.36;440.21;-3.61;-35.03;-9.97;-182.89;-272.08;-271.23;4.84;10.59;4.95;92.35;131.93;238.61
3.07;-11.76;-0.34;-51.3;7.58;-117.47;28.5;19.16;6.49;-16.07;87.94;-29.87;-13.07;-29.97;-12.81;-141.92;-157.92;-216.66;12.04;11.12;5.82;33.96;77.97;54.67
8.38;-6.93;-2.72;17.1;-1.1;92.33;14.79;3.38;13.82;98.2;182.31;431.92;1.96;-33.71;-9.75;-205.12;-292.41;-325.15;3.82;8.96;4.66;78.06;149.9;245.5
4.96;-11.96;-1.1;-56.04;-1.01;-128.23;30;29.3;7.18;30.89;118.96;-25.85;-15.63;-33.71;-21.42;-196.02;-227.14;-202.27;11.96;12.97;6.82;54.03;91.76;55.22
9.44;-5.1;-3.77;48.78;15.19;136.27;16;2.27;13.03;154.45;147.84;407.09;3.57;-31.91;-7.59;-188.93;-222.73;-318.94;3.3;8.63;4.57;94.31;109.55;217.73
4.31;-11.61;-1.72;-49.21;-9.27;-115.39;29.99;20.73;6.05;19.19;107.06;-33.72;-15.91;-27.14;-21.54;-179.03;-207.09;-211.44;11.94;10.78;7.02;49.43;94.76;49.88
9.07;-6.91;-3.15;26.8;1.22;80.75;18.09;0.46;5.63;149.94;116.35;377.22;2.2;-26.17;-7.5;-210.79;-197.86;-282.01;4.13;6.88;2.95;97.56;90.32;210.95
4.97;-13.02;-0.83;-64.85;7.17;-114.15;21.88;11.49;6.59;20.36;79.73;43.88;-14.19;-27.87;-15.28;-134.49;-123.81;-204.19;10.15;8.24;5.35;36.37;70.79;60.48
9.72;-1.98;-4.8;78.37;36.3;194.71;15.07;4.06;-0.34;179.22;126.88;385.5;2.62;-12.67;-7.34;-79.08;-183.75;-148.78;3.3;4.21;2.28;87.7;77.9;187.32
4;-13.63;-0.5;-68.96;-19.99;-142.32;23.09;20.91;14.31;2.34;107.41;-36.41;-16.41;-32.66;-19.7;-202.88;-183.38;-297.76;12.14;12.71;7.64;48.61;86.17;66.54
9.28;-6.49;-3.46;37.27;7.74;82.03;17.09;2.07;13.37;185.15;218.54;405.09;1;-34.06;-7.53;-195.75;-178.15;-290.88;4.14;9.43;4.3;103.3;110.45;232.37
4.58;-12.44;-1.07;-61.52;1.84;-130.78;21.85;19.83;6.92;7.37;91.88;-23.61;-13.31;-31.21;-16.2;-157.15;-142.27;-218.09;10.79;10.6;5.63;35.71;78.83;54.75
9.41;-4.86;-3.19;52.38;6.91;141.96;14.18;1.02;10.93;151.75;128.7;404.11;2.29;-28.91;-6.54;-185;-224.34;-326.93;3.38;7.09;3.7;92.86;107.98;219.37
3.71;-11.9;-1.23;-56.58;-18.87;-130.84;24.49;19.11;6.91;5.9;84.13;-61.41;-13.31;-28.27;-20.41;-155.71;-162.59;-196.41;11.13;10.72;6.48;40.39;86.93;43.39
9.85;-6.59;-3.27;37.32;27.68;104.1;16.62;4.62;11.68;156.66;159.56;428.52;0.99;-32.85;-6.97;-171.75;-226.62;-324.4;4.13;10.08;4.59;99.66;114.1;232.98
4.24;-13.12;-1.01;-51.89;-12.45;-142.05;27.86;21.43;9.06;40.53;86.83;-33.79;-13.64;-28.81;-22.1;-165.86;-212.26;-221.06;11.05;10.27;6.81;46.92;80.17;51.86
9.74;-3.86;-3.96;59.73;22.36;152.47;15.24;3.95;14.66;167.04;159.81;433.71;0.87;-31.94;-7.22;-198.15;-194.73;-293.37;3.8;8.69;4.66;106.21;112.74;231.66
4.19;-12.62;-1.74;-51.85;-13.52;-130.37;28.25;21.23;7.38;34.78;113.57;-52.27;-15.28;-30.61;-20.45;-158.53;-215.27;-215.95;12.77;12.07;7.05;46.22;99.25;48.4
8.34;-6.98;-2.32;26.87;11.05;83.98;15.57;3.86;17.91;151.2;157.89;461.26;-2.13;-31.44;-15.29;-161.95;-270.61;-259.71;4.92;8.04;5.48;88.84;116.28;239.24
5.51;-12.92;-1.61;-48.04;-14.62;-126.83;32.83;21.51;6.56;82.98;107.45;111.28;-11.29;-33.27;-20.9;-156.94;-216.92;-248.12;11.6;10.87;5.99;53.05;79.81;87.34
8.63;-4.23;-3.07;74.09;29.58;188.85;17.36;4.39;17.51;200.9;175.83;458.26;-2.45;-34.53;-10.54;-200.34;-261.49;-288.16;5.73;9.6;5.87;117.24;141.81;251.25
4.58;-11.64;-1.61;-73.03;-3.3;-135.1;33.06;23.45;9.52;32.88;117.28;-37.67;-14.61;-30.52;-23.18;-189.44;-266.75;-229.78;12.79;12.97;8.59;53.72;100.02;55.92
8.94;-8.61;-2.39;38.42;18.02;94.63;18.46;5.94;17.28;190.71;171.53;480.99;-5.09;-35.87;-13.46;-280.4;-226.31;-408.89;5.23;10.28;5.73;124.38;114.94;262.1
4.7;-12.69;-1.17;-49.91;-27.59;-141.78;25.4;27.87;6.76;41.58;81.76;-32.76;-16.04;-38.41;-24.38;-194.98;-158.46;-248.44;11.18;14.07;7.85;60.41;70.68;71.73
9.27;-5.33;-3.72;65.49;51.75;167.24;17.49;4.3;12.69;174.17;239.85;477.31;1.04;-35.91;-9.68;-220.59;-322.44;-453.28;4.73;9.63;4.76;113.13;159.9;272.8
4.06;-11.28;-2.02;-45.51;-25.56;-134.11;33.77;27.54;5.02;48.42;109.14;-27.78;-20.65;-35.32;-25.21;-193.6;-248.82;-252.27;14.19;13.45;7.77;55.17;102.92;65.75
9.67;-7.45;-2.58;37.99;42.51;122.49;20.87;3.81;20.26;210.3;306.07;493.27;-1.89;-34.43;-7.61;-217.21;-299.17;-370.24;5.91;10.38;6.42;118.94;147.96;272.63
4.27;-11.03;-2.05;-41.77;-41.04;-152.04;33.65;25.45;6.59;69.94;125.19;-17.3;-17.59;-36.6;-27.65;-174.17;-290.21;-280.92;13.64;13.79;9.58;58.06;119.6;83.87
9.53;-7.02;-2.66;40.66;45.7;145.4;14.24;6.9;12.98;167.81;198.43;501.31;1.75;-35.54;-7.32;-221.72;-294.78;-432.71;2.83;11.04;4.53;104.17;143.11;279.39
4.02;-12.01;-1.08;-53.13;-33.08;-146.44;36.57;23.83;9.21;44.54;116.71;-41.25;-16.35;-37.37;-25.78;-183.69;-259.4;-250.48;13.07;13.7;8.47;52.24;109.52;70.84
9.08;-6.09;-3.13;35.04;37.8;123.36;16.47;4.43;19.58;128.42;174.63;442.25;2.37;-36.63;-10.25;-234.67;-252.17;-401.18;3.82;11.15;6.09;104.54;133.96;267.2
4.51;-11.2;-2.04;-49.93;-33.88;-147.06;36.77;33.43;8.14;79.44;90.05;-27.93;-16.49;-36.05;-29.05;-206.25;-261.12;-272.56;13.3;14.55;8.81;65.03;118.55;75.28
9.83;-6.01;-3.17;35.85;43.71;153.43;17.93;5.47;8.59;164.95;190.41;499.05;1.89;-29.91;-8.2;-164.73;-395.86;-408.67;4.36;9.79;3.3;97.36;168.4;278.29
4.38;-12.15;-0.93;-50.43;-37.01;-158.03;36.44;19.83;6.39;25.73;161.15;-52.46;-19.01;-36.44;-19.14;-172.75;-315.73;-291.43;14.29;11.89;6.91;55.33;131.32;89.76
10.36;-5.96;-4.08;37.74;13.27;122.42;34.98;5.47;12.3;214.15;321.05;505.11;-11.05;-32.27;-22.52;-243.27;-425.45;-331.92;9.55;10.05;6.29;123.85;198.38;293.59
4.13;-10.05;-1.13;-54.66;-23.54;-125.51;32.4;31.85;6.81;28.13;162.33;-48.09;-12.65;-37.2;-17.08;-197.86;-195.59;-239.16;13.05;14.09;6.05;52.87;121.94;62.2
10.28;-8.26;-3.33;36.9;25.25;114.77;14.74;1.34;6.46;232.37;145.61;444.13;2.57;-34.76;-7.86;-211.42;-238.26;-305.12;3.39;10.81;4.93;124.63;108.89;255.14
3.64;-12.5;-0.6;-61.08;-18.52;-140.33;24.82;17.85;6.05;-4.22;76.29;-46.41;-15.43;-33.4;-18.26;-172.64;-161.41;-230.67;12.33;11.35;6.55;39.15;76.98;60.25
9.42;-5.9;-3.94;42.01;25.66;133.18;15.68;6.21;7.4;137.14;185.14;434.22;3.26;-29.19;-10.31;-186.02;-288.17;-354.26;3.36;8.78;3.45;96.78;138.45;240.91
3.92;-12.75;-0.74;-63.85;-10.92;-147.75;36.47;17.75;11.48;4.67;164.79;-59.49;-16.49;-36.04;-16.72;-190.03;-235.44;-234.57;13.72;11.68;7.23;52.37;107.18;56.62
9.9;-6.37;-3.99;52.31;26.92;133.28;17.79;6.57;10.78;179.63;170.27;487.97;2.29;-34.96;-8.76;-224.83;-253.55;-274.25;3.92;11.75;4.69;116.74;129.56;259
4.15;-11.55;-0.36;-58.03;-36;-158.15;25.87;18.56;8.44;12.42;115.48;-55.81;-13.6;-32.97;-14.39;-173.68;-186.63;-291.18;11.77;10.79;6.23;55.21;101.61;75.21
9.7;-6.89;-3.58;43.9;45.53;145.65;16.95;3.19;14.29;188.76;175.25;491.09;3.74;-29.73;-10.11;-215.33;-294.19;-459.8;3.34;9.88;5.18;120.02;131.92;286.74
4.66;-11.33;-1.17;-50.21;-37.94;-142.89;34.74;22.7;8.48;39.9;111.04;-40.29;-14.06;-35.26;-24.86;-168.59;-241.93;-264.49;13.19;12.12;8.22;50.78;108.86;75.81
9.18;-6.12;-3.19;23.57;20.37;136.87;22.01;1.85;10.86;156.05;229.53;464.07;-3.74;-31.04;-8.27;-180.34;-354.61;-378.23;5.37;9.74;4.24;97.17;161.86;259.98
3.36;-12.07;-0.95;-48.35;-19.87;-138.27;31.29;22.12;7.07;4.26;113.31;-47.24;-15.49;-32.86;-21.2;-177.41;-222.99;-272.14;13.27;11.44;7.07;47.98;121.81;68.45
10.49;-6.68;-4.17;39.1;30.5;121.3;19.46;4.73;8.37;194.08;212.2;479.15;0.97;-35.96;-11.43;-230.15;-264;-399.62;4.13;10.81;4.05;115.37;145.28;284.25
4.89;-10.96;-0.63;-59.95;-23.41;-128.48;28.88;26.24;7.38;31.99;95.35;-41.55;-14.83;-32.28;-18.49;-189.42;-218.64;-225.55;12.24;12.38;6.98;56.27;94.85;62.45
9.64;-7.71;-3.74;37.48;34.22;137.75;21.06;3;10.25;158.87;156.74;486.92;2.34;-34.17;-10.17;-238.02;-278.65;-380.63;4.71;11.05;4.67;112.01;136.19;269.4
3.57;-10.81;-0.81;-54.24;-20.83;-137.84;31.22;25.77;9.16;27.53;134.18;-26.21;-16.63;-37.9;-21.34;-192.5;-189.95;-275.61;13.37;13.58;7.41;53.42;110.44;71.48
9.43;-7.49;-3.38;34.42;23.93;120.61;14.85;2.98;9.31;158;137.22;459.31;2.27;-34.29;-11.91;-228.69;-258.04;-409.93;3.03;10.07;4.33;110.51;112.67;268.66
4.56;-11.79;-0.31;-56.92;-19.91;-135.38;31.58;23.66;10.08;26.01;128.18;-17.14;-16.81;-37.23;-19.2;-179.55;-195.13;-265.9;13.17;13.01;7.36;55.58;106.14;84.73
9.16;-7.65;-3.84;47.7;17.87;139.75;17.97;6.03;14.18;198.02;188.5;499.24;2.08;-33.78;-9.62;-220.71;-241.33;-342.94;4.15;11.36;5.11;115.9;135.73;260.29
4.5;-10.56;-1.81;-59.66;-9.15;-127.23;34.59;23.83;9.65;-5.33;125.82;-26.99;-17.69;-38;-19.31;-190.35;-251.08;-249.14;14.31;14.35;7.94;50.17;120.2;69.42
9.39;-8.02;-3.1;29.13;20.72;96.73;18.02;2.81;5.34;155.39;159.34;450.63;0.68;-31.12;-10.59;-200.41;-341.22;-435.32;4.17;8.8;3.56;104.38;143.64;266.9
4.66;-12;-0.89;-54.73;-21.92;-142.69;32.93;21.07;7.21;8.13;133.97;-48.2;-15.76;-35.57;-17.46;-179.2;-206.68;-256.02;12.73;11.56;5.99;47.44;104.52;80.53
10.2;-4.97;-4.16;51.22;24.59;176.95;21.65;0.93;8.83;149.59;142.85;439.71;0.69;-26.65;-12.76;-230.75;-296.6;-481.14;4.73;6.6;4.1;103.77;122.55;262.03
3.61;-11.45;-1.6;-51.26;-21.86;-129.92;30.63;21.15;8.6;10.6;125.58;-25.59;-19.42;-31.48;-21.56;-163.03;-255.22;-298.71;14.72;11.57;7.25;45.73;126.71;83.94
10.48;-7.23;-3.7;39.26;30.17;112.38;16.9;3.63;9.87;240.18;143.61;471.13;2.85;-37.89;-11.87;-249.53;-179.7;-470.46;3.62;10.09;4.41;138.75;98.43;295.36
4.69;-10.42;-0.54;-54.16;-48.88;-135.63;32.43;30.39;8.41;53.19;159.18;-34.97;-13.36;-40.48;-22.04;-210.71;-268.78;-275.39;13.29;14.75;7.58;58.04;113.44;73.85
9.73;-7.63;-3.02;18.57;31.98;132.28;20.09;3.93;11.25;163.66;186.43;480.54;-1.65;-34.44;-10.11;-233.66;-265.92;-420.06;4.43;10.21;4.52;118.89;124.49;281.78
3.62;-11.26;-1.09;-58.58;-19.63;-142.32;31.08;31.12;8.59;39.83;154.73;-42.31;-17.91;-36.9;-20.22;-195.33;-189.58;-266.25;14.11;14.35;7.62;55.76;107.55;69.05
10.35;-7.03;-3.17;34.7;25.78;128.43;17.83;3.75;9.64;182.09;141.62;455.62;1.32;-35.19;-7.15;-228.14;-159.95;-385.89;3.86;10.56;3.69;123.81;93.18;266.63
3.94;-11.25;-0.74;-55.3;-31.86;-154.88;25.76;25.33;7.36;16.66;116.92;-47.15;-12.5;-38.44;-20.12;-198.36;-154.77;-282.61;11.64;12.79;6.9;59.31;83.2;73.37
9.77;-6.01;-3.53;13.98;21.38;149.6;25.39;4.96;10.64;115.76;175.69;481.02;-8.44;-33.76;-14.93;-259.57;-375.28;-383.36;7.15;10.09;4.71;101.15;156.24;278.29
3.39;-11.37;-1.24;-54.47;-2.82;-147.87;26.9;24.65;8.41;24.53;128.54;-35.02;-16.14;-39.43;-18.2;-185.95;-150.28;-306.55;13.05;14.07;7.63;53.49;106.77;86.46
9.72;-7.08;-3.47;34.7;21.1;140.21;27.62;4.17;12.69;122.2;220.24;499.74;-3.22;-35.71;-13.53;-233.74;-363.93;-457.65;6.58;10.82;5.17;93.76;160.12;291.63
3.48;-10.45;-1.14;-43.22;-32.77;-158.12;34.42;32.04;7.91;38.4;137.92;-18.39;-18.91;-41.18;-27.58;-186.36;-234.42;-333.2;15.01;14.32;8.42;65.12;126.96;107.97
9.29;-7.17;-3.31;37.49;31.1;151.33;16.81;2.92;15.95;158.5;191.29;500.2;-3.91;-36.68;-10.34;-225.63;-301.21;-445.28;5.23;10.48;6.09;104.71;142.15;295.46
4.43;-9.69;-1.98;-49.65;-21.18;-143.47;35.27;35.82;8.7;54.08;176.62;-33.7;-12.88;-38.21;-26.72;-208.39;-200.73;-304.13;14;15.52;8.34;67.48;121.59;93.32
9.72;-6.99;-3.3;26.11;20.68;115.58;24.67;5.81;9.68;162.56;181.23;497;-3.05;-36.55;-12.57;-302.23;-270.96;-420.8;6.26;10.31;4.97;116.07;128.34;282.05
4.06;-10.91;-1.01;-49.15;-25.65;-143.01;35.04;28.38;7.64;24.33;153.33;-21.1;-14.56;-38.66;-19.33;-188.97;-196.33;-323.83;12.84;13.44;7.14;56.01;108.06;88.14
10.14;-6.13;-4.18;42.57;34.07;145.25;25.01;2.94;20.04;146.32;167.49;462.09;3;-27.82;-21.89;-232.34;-279.89;-461.01;5.61;8.77;6.72;94.67;109.86;267.01
2.71;-11.9;-0.81;-49.79;-3.34;-124.5;34.97;18.47;10.44;40.89;163.75;-17.28;-17.37;-32.68;-26.38;-164.73;-190.33;-263.3;13;10.84;7.91;46.17;105.2;72.6
10.3;-7.33;-3.86;40.55;17.41;141.1;21.01;1.79;14.4;125.37;220.85;457.75;-1.57;-35.65;-11.23;-203.79;-360.79;-449.39;6.39;10.24;5.11;87.64;150.21;257.33
4;-11.11;-1.24;-50.91;-21.58;-138.99;35.36;33.78;7.86;69.65;172.46;-61.13;-14.63;-39.94;-26.13;-229.03;-276.92;-275.26;13.52;14.99;8.11;67.74;125.76;73.88
9.84;-7.07;-3.09;33.47;36.34;118.16;19.22;1.87;22.51;151.51;172.06;439.42;2.42;-35.46;-15.92;-215.6;-316.19;-467.78;4.59;8.9;6.43;116.92;129.15;270.92
